job_id,asset_id,crew_id,start_time,end_time,job_type,shift_type,planned_deenergize,checklist_passed,supervisor_confirmed,crew_avg_experience_years,recent_hours_worked_48h,asset_voltage_level,asset_age_years,maintenance_last_days,region_hotspot_score,incidents_area_30d,weather_precip_1h,lightning_nearby_1h,V_rms_mean_5m,V_rms_std_5m,V_slope_5m,frequency_dev_std_5m,V_drop_count_15m,I_rms_mean_5m,I_inrush_count_1h,thd_percent_1h,arc_event_count_1h,ground_fault_flag_24h,transformer_temp_max_24h,leakage_current_max_24h,sensor_comm_loss_flag,incident_flag,severity,near_miss_flag
J1111,A132,C42,2025-01-27 10:04:00,2025-01-27 11:01:00,inspection,day,1,1,1,6.1,15.7,22,6,20,0.129,0,0.0,0,21671,136,-0.238,0.0212,0,0.7,1,4.32,0,0,54.4,1.79,0,0,none,0
J1112,A268,C131,2025-08-06 14:38:00,2025-08-06 16:20:00,repair,day,0,1,1,6.6,13.9,11,3,226,0.104,0,0.0,0,10758,22,-0.666,0.0186,0,63.2,0,2.17,0,0,59.6,1.38,0,0,none,0
J1113,A240,C52,2025-09-19 17:36:00,2025-09-19 18:21:00,emergency,day,0,1,1,10.4,13.1,22,14,352,0.297,0,0.0,0,22152,5,0.762,0.0317,0,63.1,0,2.45,0,0,61.5,0.51,0,0,none,0
J1114,A167,C145,2025-02-04 00:24:00,2025-02-04 02:45:00,maintenance,night,1,1,0,6.5,29.3,11,1,106,0.226,0,0.0,0,11129,58,0.227,0.0086,2,60.0,0,1.88,0,0,61.0,1.48,0,0,none,0
J1115,A255,C118,2025-07-30 08:38:00,2025-07-30 10:09:00,repair,day,0,0,0,9.1,4.5,11,11,185,0.202,0,0.56,0,10895,27,0.662,0.0152,1,0.1,1,2.52,0,0,62.4,0.44,0,0,none,0
J1116,A154,C148,2025-07-03 19:52:00,2025-07-03 20:02:00,emergency,day,0,1,1,1.2,1.4,33,6,76,0.054,0,0.0,0,33150,29,0.403,0.0136,0,25.4,2,1.75,0,0,64.5,0.67,0,0,none,0
J1117,A293,C196,2025-03-25 10:31:00,2025-03-25 11:54:00,repair,day,0,1,1,7.9,20.2,33,2,106,0.284,0,0.0,0,32622,47,0.617,0.015,0,39.5,0,0.83,0,0,72.6,0.51,0,0,none,0
J1118,A276,C61,2025-04-03 21:27:00,2025-04-03 23:03:00,maintenance,night,1,0,1,5.5,12.2,11,7,110,0.137,1,0.0,0,10984,68,0.455,0.0127,0,37.1,0,0.96,0,0,54.7,0.95,0,0,none,0
J1119,A282,C89,2025-03-28 08:55:00,2025-03-28 10:00:00,emergency,day,0,1,1,7.4,14.2,22,19,157,0.209,1,0.0,0,21983,131,0.371,0.0143,0,82.2,0,4.18,0,0,68.6,0.22,0,0,none,0
J1120,A202,C181,2025-05-05 11:42:00,2025-05-05 13:02:00,maintenance,day,1,1,1,0.5,12.8,33,5,240,0.158,1,0.0,0,32891,34,-0.137,0.0216,0,46.3,0,1.39,0,0,55.2,0.64,0,0,none,0
J1121,A266,C105,2025-04-05 16:10:00,2025-04-05 17:45:00,maintenance,day,0,1,0,8.1,16.8,66,4,45,0.04,1,0.0,0,65428,54,-0.228,0.0424,3,77.9,0,2.74,0,0,60.2,0.19,0,0,none,0
J1122,A212,C142,2025-07-29 11:28:00,2025-07-29 14:09:00,inspection,day,1,1,1,0.5,3.1,22,1,260,0.303,0,0.7,0,22169,176,0.413,0.0614,0,8.9,0,3.84,0,0,58.7,0.76,0,0,none,0
J1123,A215,C40,2025-04-25 01:11:00,2025-04-25 02:26:00,inspection,night,0,1,1,4.9,21.9,11,17,14,0.206,0,0.08,0,11041,46,0.754,0.0141,1,41.5,1,3.55,0,0,48.2,0.94,0,0,none,0
J1124,A163,C67,2025-01-10 17:06:00,2025-01-10 18:17:00,repair,day,0,1,0,6.2,1.7,132,20,179,0.241,0,0.0,0,131778,14,-0.153,0.0425,0,63.5,0,0.6,0,0,61.6,0.84,0,0,none,0
J1125,A116,C96,2025-02-12 22:58:00,2025-02-12 23:42:00,maintenance,night,1,1,1,5.0,10.3,22,10,37,0.337,0,0.48,0,22060,168,0.112,0.012,0,59.8,0,3.56,0,0,52.6,0.04,0,0,none,0
J1126,A105,C160,2025-03-31 19:12:00,2025-03-31 20:57:00,repair,day,0,1,1,5.6,3.1,22,5,54,0.295,0,0.0,0,21854,96,0.58,0.0021,1,56.1,0,1.4,0,0,61.3,1.71,0,0,none,0
J1127,A241,C68,2025-01-09 19:06:00,2025-01-09 21:02:00,maintenance,day,1,1,1,2.9,15.0,22,9,158,0.024,0,0.0,0,21614,89,0.397,0.0261,0,35.9,0,1.75,0,0,54.3,0.73,0,0,none,0
J1128,A250,C66,2025-07-28 21:24:00,2025-07-29 00:12:00,maintenance,night,1,1,1,6.6,9.8,33,23,132,0.059,0,0.0,0,33032,108,0.308,0.0252,0,33.0,1,1.95,0,0,74.2,0.68,0,0,none,0
J1129,A101,C28,2025-04-04 11:53:00,2025-04-04 14:16:00,inspection,day,1,1,0,7.5,18.9,11,5,66,0.203,0,0.0,1,10921,92,-0.486,0.0326,1,22.1,0,2.79,0,0,66.7,0.41,0,0,none,0
J1130,A281,C171,2025-07-20 16:38:00,2025-07-20 18:24:00,inspection,day,1,1,1,0.5,3.0,66,10,37,0.242,0,0.0,0,65998,127,0.349,0.0378,0,51.2,2,0.56,0,0,65.7,0.19,0,0,none,0
J1131,A115,C68,2025-08-15 20:09:00,2025-08-15 20:50:00,maintenance,night,1,1,1,7.5,8.3,33,5,374,0.086,0,0.0,0,32825,93,0.011,0.0617,1,56.6,0,0.27,0,0,51.3,1.41,0,0,none,0
J1132,A117,C18,2025-03-14 13:28:00,2025-03-14 14:03:00,emergency,day,0,1,0,2.7,23.8,11,7,45,0.161,0,0.0,0,10957,74,0.941,0.0003,1,29.0,0,2.17,0,0,60.8,0.32,0,0,none,0
J1133,A184,C28,2025-05-08 07:23:00,2025-05-08 09:46:00,emergency,day,0,1,0,6.7,13.8,33,26,294,0.033,0,0.51,0,33114,19,0.126,0.0133,0,19.2,0,4.22,0,0,58.8,0.47,0,1,minor,0
J1134,A231,C70,2025-07-17 18:46:00,2025-07-17 21:03:00,inspection,day,1,1,1,6.4,17.6,11,8,208,0.249,0,0.64,0,11058,107,0.359,0.0127,0,56.6,0,1.55,0,0,67.1,0.41,0,0,none,0
J1135,A171,C181,2025-07-07 20:56:00,2025-07-07 22:49:00,repair,night,0,1,1,10.4,28.8,33,9,57,0.311,0,1.07,0,32978,15,0.452,0.0049,0,41.3,0,1.26,0,0,59.9,0.22,1,0,none,0
J1136,A224,C64,2025-01-22 04:55:00,2025-01-22 06:24:00,maintenance,night,1,1,1,4.1,15.5,11,13,10,0.077,0,0.0,0,11023,49,0.24,0.0183,0,49.0,1,4.65,0,0,60.8,0.26,0,0,none,0
J1137,A238,C43,2025-09-18 21:53:00,2025-09-18 23:48:00,inspection,night,1,1,1,5.5,3.5,33,27,131,0.288,0,0.0,0,33007,81,0.184,0.0278,0,48.7,0,3.72,0,0,61.4,1.0,0,1,minor,0
J1138,A285,C156,2025-08-07 08:00:00,2025-08-07 09:07:00,emergency,day,0,1,0,1.8,19.1,22,5,62,0.336,0,0.0,0,22131,89,-0.218,0.0145,1,28.1,1,0.79,0,0,60.3,0.92,0,0,none,0
J1139,A247,C131,2025-09-01 22:39:00,2025-09-01 23:59:00,repair,night,0,1,1,1.6,21.0,22,13,13,0.032,0,0.0,0,22122,64,-0.65,0.0022,0,6.5,1,5.12,0,0,62.2,0.32,0,0,none,0
J1140,A162,C131,2025-09-28 13:42:00,2025-09-28 16:11:00,maintenance,day,1,1,1,4.6,16.6,66,1,439,0.275,0,0.42,0,66159,100,-0.812,0.0095,0,32.4,0,4.16,0,0,68.2,0.8,0,0,none,0
J1141,A204,C58,2025-07-26 12:06:00,2025-07-26 14:27:00,inspection,day,1,1,1,1.2,1.1,33,2,129,0.018,1,0.0,0,32991,58,-0.093,0.0177,2,77.3,0,0.56,0,0,54.6,0.09,0,0,none,0
J1142,A124,C34,2025-02-23 17:33:00,2025-02-23 19:11:00,maintenance,day,1,1,0,9.6,19.0,22,14,169,0.093,0,0.0,0,21989,72,0.516,0.0015,0,24.6,0,2.37,0,0,54.1,0.29,0,0,none,0
J1143,A268,C120,2025-03-27 21:24:00,2025-03-27 23:07:00,repair,night,0,1,1,4.2,2.2,11,1,212,0.282,0,0.0,0,10845,133,0.804,0.017,0,33.1,0,1.64,0,0,64.0,1.06,0,0,none,0
J1144,A190,C118,2025-07-09 15:49:00,2025-07-09 17:03:00,emergency,day,0,1,1,0.5,10.4,33,5,194,0.285,0,0.0,0,32823,18,0.517,0.0335,0,35.8,0,0.69,0,0,57.5,0.53,0,0,none,0
J1145,A205,C129,2025-01-18 00:58:00,2025-01-18 02:24:00,repair,night,0,1,1,9.3,6.9,33,3,51,0.38,0,0.75,0,33451,89,-0.3,0.0386,2,29.7,0,2.22,0,0,68.1,0.62,0,0,none,0
J1146,A286,C23,2025-09-15 02:10:00,2025-09-15 03:32:00,maintenance,night,1,1,1,7.0,6.9,66,13,267,0.087,1,0.0,0,65897,113,-0.261,0.0145,0,65.9,0,1.22,0,0,64.6,0.45,0,0,none,0
J1147,A272,C177,2025-05-21 01:04:00,2025-05-21 03:33:00,emergency,night,0,0,1,4.2,7.7,66,4,49,0.264,0,0.0,0,65699,50,0.157,0.0311,1,57.9,3,2.75,0,0,52.8,1.25,0,0,none,0
J1148,A265,C35,2025-09-18 16:36:00,2025-09-18 18:07:00,maintenance,day,1,1,0,3.8,9.5,11,22,5,0.444,0,0.19,0,10834,178,-0.112,0.035,0,41.2,0,1.22,0,0,58.4,1.39,0,0,none,0
J1149,A115,C113,2025-04-07 15:42:00,2025-04-07 16:40:00,inspection,day,1,1,1,7.8,17.9,22,9,230,0.418,0,0.0,0,22019,124,-0.6,0.0147,0,34.2,1,0.16,0,0,60.7,0.17,0,1,minor,0
J1150,A286,C96,2025-04-20 22:58:00,2025-04-21 00:52:00,maintenance,night,1,1,1,11.5,17.3,11,33,21,0.398,0,0.0,0,11057,109,-0.407,0.0159,0,30.0,0,1.0,0,0,63.7,1.16,0,1,minor,0
J1151,A127,C73,2025-05-08 19:44:00,2025-05-08 21:18:00,maintenance,day,0,1,1,3.1,22.0,22,14,80,0.293,0,0.0,0,21906,57,-0.408,0.0198,0,10.5,1,3.34,0,0,50.0,0.38,0,0,none,0
J1152,A149,C58,2025-05-29 15:00:00,2025-05-29 17:34:00,inspection,day,1,1,1,6.9,3.8,11,4,4,0.241,1,0.0,0,11286,60,0.023,0.0064,1,41.2,0,2.2,0,0,50.3,0.47,0,0,none,0
J1153,A237,C124,2025-03-10 14:46:00,2025-03-10 17:24:00,inspection,day,1,1,1,7.4,10.6,11,3,10,0.297,0,0.0,0,10789,110,0.889,0.0158,0,14.9,0,0.34,0,0,55.6,1.46,0,0,none,0
J1154,A135,C118,2025-10-05 20:46:00,2025-10-05 23:41:00,maintenance,night,1,1,0,7.6,11.4,33,9,258,0.095,0,0.0,0,33291,134,0.124,0.0212,1,39.2,0,0.91,0,0,48.9,0.18,0,0,none,0
J1155,A146,C81,2025-09-17 02:53:00,2025-09-17 03:43:00,maintenance,night,1,1,1,6.0,13.9,33,15,62,0.517,0,0.0,0,33203,90,0.088,0.0356,1,31.0,0,2.01,0,0,59.5,0.99,0,0,none,0
J1156,A218,C73,2025-03-05 04:22:00,2025-03-05 06:32:00,inspection,night,1,1,0,4.5,6.4,22,29,97,0.081,1,0.0,0,21995,24,-0.65,0.0149,0,58.0,0,3.81,0,0,52.0,0.64,0,0,none,0
J1157,A119,C123,2025-03-26 11:06:00,2025-03-26 12:03:00,maintenance,day,1,1,0,3.6,5.6,33,3,244,0.242,1,0.0,0,33320,136,0.588,0.0426,0,42.4,0,0.5,0,0,59.8,0.47,0,0,none,0
J1158,A240,C35,2025-03-24 18:16:00,2025-03-24 19:58:00,inspection,day,1,1,1,6.5,20.6,22,32,196,0.257,2,0.0,0,21899,75,-0.399,0.0003,0,69.1,0,1.92,0,0,63.7,1.91,0,0,none,0
J1159,A112,C176,2025-10-01 05:02:00,2025-10-01 06:55:00,maintenance,night,1,1,1,6.3,9.5,11,38,238,0.153,0,0.0,0,11038,106,0.192,0.0183,0,47.5,0,2.03,0,0,62.9,1.05,0,0,none,0
J1160,A238,C13,2025-06-01 11:26:00,2025-06-01 12:17:00,inspection,day,1,1,1,5.9,5.4,11,3,549,0.067,1,0.0,0,10807,38,-0.241,0.0068,0,47.4,1,1.27,0,0,63.8,1.6,0,0,none,0
J1161,A123,C202,2025-06-02 01:29:00,2025-06-02 03:01:00,maintenance,night,1,1,0,4.2,12.7,22,12,14,0.21,0,0.0,0,21793,94,-0.026,0.0211,0,72.4,0,2.41,1,0,66.9,0.06,0,0,none,1
J1162,A160,C52,2025-03-27 00:09:00,2025-03-27 02:33:00,maintenance,night,1,1,0,7.2,12.3,33,10,528,0.303,0,0.0,0,32610,77,0.075,0.0308,0,64.3,1,3.03,0,0,65.7,0.36,0,0,none,0
J1163,A204,C134,2025-01-17 06:19:00,2025-01-17 07:58:00,inspection,day,1,0,0,7.9,15.8,11,1,44,0.095,0,0.0,0,11010,129,-0.103,0.0161,0,58.6,0,0.02,0,0,66.3,0.5,0,0,none,0
J1164,A223,C64,2025-06-26 02:58:00,2025-06-26 03:11:00,repair,night,0,1,1,7.1,13.9,66,14,43,0.102,0,0.0,0,66231,143,0.066,0.021,1,47.7,0,2.97,0,0,60.3,1.52,0,0,none,0
J1165,A202,C25,2025-06-20 08:30:00,2025-06-20 10:03:00,maintenance,day,1,1,1,0.6,8.0,11,16,5,0.104,0,0.0,0,11321,115,0.244,0.0019,0,28.3,0,4.35,0,0,56.7,0.28,0,0,none,0
J1166,A142,C107,2025-02-04 17:35:00,2025-02-04 18:41:00,maintenance,day,1,1,1,4.3,11.9,22,15,74,0.171,0,0.0,0,21676,50,-0.041,0.019,0,40.2,0,2.81,0,0,60.0,0.05,0,0,none,0
J1167,A100,C109,2025-06-22 14:30:00,2025-06-22 16:28:00,repair,day,0,1,1,4.2,24.7,11,3,132,0.163,0,0.0,0,11326,89,-0.131,0.0137,0,1.6,0,0.88,0,0,62.5,1.37,0,0,none,0
J1168,A167,C126,2025-03-26 18:56:00,2025-03-26 20:40:00,maintenance,day,1,1,0,2.3,20.7,11,20,275,0.081,0,0.1,0,11008,36,-0.583,0.0198,1,22.8,0,2.35,0,0,63.5,0.81,0,0,none,0
J1169,A173,C118,2025-03-16 08:19:00,2025-03-16 09:41:00,repair,day,0,1,1,7.5,4.5,11,30,147,0.241,2,0.0,1,10914,73,-0.338,0.0016,0,32.2,0,1.3,0,0,66.8,1.21,0,0,none,0
J1170,A278,C197,2025-05-09 17:00:00,2025-05-09 18:52:00,maintenance,day,1,1,1,7.2,18.1,11,2,100,0.141,0,0.99,0,11006,210,0.555,0.0244,0,36.3,0,0.61,0,0,62.2,0.05,0,0,none,0
J1171,A242,C179,2025-03-18 20:47:00,2025-03-18 21:45:00,emergency,night,0,0,1,10.3,19.8,11,3,314,0.21,0,0.0,0,11087,5,0.155,0.0371,0,27.3,1,2.22,0,0,68.4,1.94,0,0,none,0
J1172,A283,C134,2025-09-01 02:43:00,2025-09-01 04:44:00,maintenance,night,1,1,1,10.1,20.5,22,4,256,0.097,0,0.0,0,21401,134,0.692,0.0364,0,24.3,2,2.36,0,0,65.0,0.76,0,0,none,0
J1173,A139,C58,2025-10-13 15:57:00,2025-10-13 16:12:00,maintenance,day,1,1,0,8.4,28.3,66,2,264,0.209,0,0.38,0,66151,81,0.542,0.0125,0,93.3,0,0.56,0,0,55.1,1.53,0,0,none,0
J1174,A175,C65,2025-05-27 19:48:00,2025-05-27 21:46:00,emergency,day,0,1,0,5.4,3.3,22,7,196,0.577,2,0.0,0,22092,19,0.524,0.0294,1,42.3,1,1.17,1,0,64.8,0.49,0,1,minor,0
J1175,A114,C158,2025-03-15 12:38:00,2025-03-15 13:08:00,repair,day,0,1,0,4.2,12.2,66,15,246,0.21,0,0.0,0,65976,53,0.488,0.024,0,87.3,1,1.85,0,0,56.9,0.48,0,0,none,0
J1176,A288,C148,2025-05-21 23:02:00,2025-05-22 00:29:00,repair,night,0,1,0,10.1,7.1,11,12,148,0.22,0,0.0,0,11411,117,0.81,0.0258,0,43.3,0,3.66,0,0,67.0,0.3,0,0,none,0
J1177,A115,C201,2025-05-18 16:46:00,2025-05-18 19:23:00,maintenance,day,0,1,1,2.6,26.8,22,1,323,0.098,0,0.0,0,21868,17,0.17,0.0033,0,36.1,0,2.76,0,0,47.4,0.79,0,0,none,0
J1178,A180,C24,2025-06-22 22:02:00,2025-06-22 23:24:00,maintenance,night,1,1,1,1.1,30.0,66,1,8,0.354,0,0.0,0,65917,73,0.635,0.0379,0,73.8,0,2.22,0,0,67.7,1.19,0,1,major,0
J1179,A112,C159,2025-06-23 21:16:00,2025-06-23 22:46:00,inspection,night,1,1,1,7.3,13.6,22,4,145,0.224,0,0.0,0,21532,122,0.431,0.0116,0,111.1,0,2.37,0,0,61.4,0.11,0,0,none,0
J1180,A222,C138,2025-04-25 12:19:00,2025-04-25 14:14:00,maintenance,day,1,1,1,2.9,12.4,11,4,106,0.313,0,0.0,0,10655,117,-0.287,0.0094,1,65.4,0,1.47,0,0,68.9,0.98,0,0,none,0
J1181,A235,C50,2025-08-14 12:47:00,2025-08-14 14:54:00,inspection,day,1,1,1,3.7,17.8,11,20,675,0.205,1,0.0,0,11010,214,-0.29,0.057,0,18.1,0,1.9,0,0,60.1,0.25,0,0,none,0
J1182,A114,C140,2025-08-23 10:34:00,2025-08-23 11:24:00,maintenance,day,1,1,0,1.5,6.6,11,15,145,0.161,1,0.0,0,11059,79,-0.395,0.019,2,34.5,0,3.04,0,0,57.9,0.37,0,0,none,0
J1183,A120,C57,2025-09-04 22:10:00,2025-09-05 00:03:00,repair,night,0,1,1,2.4,11.4,22,4,166,0.388,0,0.0,0,21673,142,-0.521,0.0592,0,48.0,0,1.8,0,0,59.4,0.84,0,0,none,0
J1184,A117,C162,2025-09-21 21:09:00,2025-09-21 23:10:00,repair,night,0,1,1,5.9,24.3,22,13,460,0.188,0,0.0,0,22026,36,-0.249,0.024,0,59.3,0,0.83,0,0,52.8,0.09,0,0,none,0
J1185,A117,C182,2025-10-16 13:15:00,2025-10-16 14:44:00,repair,day,0,1,0,5.6,17.1,22,18,27,0.237,0,0.0,0,22282,39,0.045,0.0252,0,36.3,0,4.6,0,0,64.0,1.37,0,0,none,0
J1186,A160,C113,2025-01-31 06:25:00,2025-01-31 07:31:00,maintenance,day,0,1,1,2.8,13.5,11,19,393,0.225,0,0.0,0,10873,198,-0.877,0.0132,0,59.9,0,3.45,0,0,56.3,0.69,0,0,none,0
J1187,A130,C155,2025-09-15 21:29:00,2025-09-15 23:43:00,repair,night,0,1,1,1.0,23.8,33,3,1,0.042,0,0.89,0,33010,1,0.197,0.019,0,24.2,0,2.94,0,0,60.4,0.48,0,0,none,0
J1188,A163,C158,2025-02-14 11:24:00,2025-02-14 12:44:00,inspection,day,1,1,0,3.9,5.8,22,4,44,0.29,0,0.0,0,22266,30,-0.359,0.0093,0,72.7,0,3.5,0,0,55.9,0.35,0,0,none,0
J1189,A252,C20,2025-03-18 01:56:00,2025-03-18 02:39:00,repair,night,0,1,1,0.6,4.0,11,33,51,0.332,1,0.0,0,10642,155,0.486,0.0196,1,35.3,0,2.97,0,0,55.9,0.02,0,0,none,0
J1190,A258,C30,2025-01-02 20:53:00,2025-01-02 22:06:00,inspection,night,1,1,1,5.2,2.9,11,9,109,0.194,0,0.0,0,11008,133,-0.331,0.0305,0,61.3,0,1.31,0,0,59.4,1.31,0,0,none,0
J1191,A207,C178,2025-09-06 04:43:00,2025-09-06 06:41:00,inspection,night,1,1,1,5.9,10.9,11,8,449,0.193,0,0.0,0,11056,108,0.433,0.0276,0,35.0,1,3.9,0,0,62.6,0.13,0,0,none,0
J1192,A249,C154,2025-06-18 23:07:00,2025-06-19 00:57:00,maintenance,night,1,1,0,7.0,3.7,22,38,117,0.221,2,0.0,0,22239,20,0.802,0.0068,0,50.3,0,6.0,0,0,55.5,0.22,0,0,none,0
J1193,A233,C90,2025-05-20 01:15:00,2025-05-20 02:27:00,maintenance,night,1,1,0,13.6,6.9,11,1,57,0.126,0,0.0,0,11225,65,-0.462,0.011,0,28.3,0,2.01,1,0,65.3,0.52,0,0,none,1
J1194,A166,C62,2025-01-19 00:19:00,2025-01-19 01:58:00,repair,night,0,1,1,4.9,11.9,33,1,178,0.124,0,0.21,0,32791,92,-0.853,0.0153,1,35.0,0,3.78,0,0,68.3,0.03,0,0,none,0
J1195,A271,C193,2025-04-17 04:26:00,2025-04-17 06:53:00,emergency,night,0,1,1,0.5,21.2,66,23,187,0.322,0,0.04,0,66285,132,0.635,0.0077,1,96.4,1,3.97,0,0,61.4,0.69,0,0,none,0
J1196,A180,C71,2025-01-13 12:47:00,2025-01-13 15:45:00,maintenance,day,1,1,1,4.1,11.2,11,13,187,0.197,0,0.0,0,10961,109,-0.192,0.012,2,27.2,0,0.65,0,0,58.9,0.45,0,0,none,0
J1197,A167,C111,2025-07-20 04:09:00,2025-07-20 06:16:00,emergency,night,0,1,1,4.9,18.9,33,24,116,0.018,0,0.0,0,33083,50,-0.425,0.0153,2,50.7,2,3.43,0,1,72.3,0.56,0,0,none,1
J1198,A133,C181,2025-02-22 14:46:00,2025-02-22 15:02:00,maintenance,day,1,1,1,5.4,18.7,11,1,61,0.295,0,0.0,0,10816,164,-0.207,0.0277,1,72.1,1,0.71,0,0,68.5,0.76,0,0,none,0
J1199,A265,C86,2025-10-11 23:23:00,2025-10-12 01:13:00,inspection,night,1,1,0,6.2,15.6,11,24,244,0.247,0,0.0,0,11227,191,-0.046,0.0196,0,36.4,0,4.44,0,0,66.5,0.21,0,0,none,0
J1200,A217,C90,2025-10-16 07:52:00,2025-10-16 09:16:00,repair,day,0,1,1,6.1,26.8,33,18,67,0.311,0,0.87,0,33101,70,-0.425,0.0579,1,18.3,0,1.6,0,0,68.4,0.87,0,0,none,0
J1201,A292,C28,2025-01-31 17:42:00,2025-01-31 19:46:00,emergency,day,0,1,0,7.9,24.0,11,5,73,0.312,1,0.0,0,10812,97,0.903,0.033,0,42.5,0,2.78,0,0,56.6,0.21,0,0,none,0
J1202,A102,C127,2025-09-26 22:21:00,2025-09-27 00:00:00,inspection,night,1,1,0,8.0,0.6,33,17,35,0.119,0,0.0,0,32965,64,1.268,0.0214,0,33.1,0,2.72,0,0,59.6,0.51,1,0,none,0
J1203,A259,C154,2025-07-18 13:20:00,2025-07-18 15:26:00,maintenance,day,1,1,1,4.0,5.2,22,45,172,0.156,0,0.0,1,22181,8,-0.511,0.0188,0,41.1,2,1.73,0,0,59.7,0.31,0,0,none,0
J1204,A125,C28,2025-04-22 21:52:00,2025-04-23 00:41:00,maintenance,night,1,1,1,6.8,16.0,33,28,307,0.185,0,0.0,0,32926,158,-0.452,0.0131,0,69.1,0,0.0,0,0,68.4,0.86,0,0,none,0
J1205,A237,C64,2025-03-31 03:36:00,2025-03-31 04:53:00,maintenance,night,1,1,1,2.0,8.6,22,6,140,0.221,0,0.49,0,22236,128,0.54,0.0407,0,22.6,0,4.92,0,0,59.8,0.45,0,0,none,0
J1206,A229,C77,2025-04-06 17:28:00,2025-04-06 19:28:00,maintenance,day,1,1,0,8.9,9.3,11,27,394,0.3,0,0.0,0,11242,19,0.133,0.0054,0,0.5,0,2.69,0,0,64.6,0.44,0,0,none,0
J1207,A133,C99,2025-03-06 10:27:00,2025-03-06 12:02:00,maintenance,day,1,1,1,5.6,0.4,22,24,140,0.083,0,0.0,0,21936,124,-0.019,0.0164,0,40.3,0,1.38,0,0,54.9,1.02,0,0,none,0
J1208,A117,C72,2025-03-30 20:28:00,2025-03-30 21:14:00,inspection,night,1,0,0,7.4,22.6,22,9,342,0.392,0,0.0,0,22001,52,1.125,0.0351,0,72.3,0,4.01,0,0,49.4,0.37,1,0,none,0
J1209,A194,C82,2025-02-08 04:56:00,2025-02-08 05:23:00,maintenance,night,1,1,1,6.2,26.2,11,17,18,0.256,0,0.0,0,10892,44,-0.463,0.0038,0,47.8,0,2.29,1,0,66.7,0.0,0,0,none,1
J1210,A140,C122,2025-10-07 15:30:00,2025-10-07 17:38:00,repair,day,0,1,1,8.8,13.0,33,11,1046,0.095,0,1.56,0,33237,90,-0.242,0.0229,0,59.5,1,0.21,0,0,60.9,0.1,0,0,none,0
J1211,A239,C190,2025-01-16 05:59:00,2025-01-16 08:13:00,maintenance,night,1,1,1,0.9,6.5,66,3,88,0.137,0,0.0,0,65902,13,0.233,0.0074,0,38.5,0,3.83,0,0,55.7,1.15,0,0,none,0
J1212,A177,C166,2025-04-05 20:42:00,2025-04-05 23:12:00,inspection,night,1,1,1,5.5,37.7,11,5,260,0.071,0,0.68,0,10699,13,-0.534,0.0101,0,26.4,1,2.08,0,0,62.8,1.8,0,0,none,0
J1213,A267,C145,2025-06-06 21:28:00,2025-06-06 23:56:00,maintenance,night,1,1,0,3.6,27.3,11,1,313,0.172,0,0.0,0,10800,19,0.944,0.0028,0,41.7,0,2.56,0,0,61.6,1.43,0,1,major,0
J1214,A102,C180,2025-09-22 18:05:00,2025-09-22 19:54:00,repair,day,0,0,1,5.4,4.7,22,6,30,0.208,0,0.0,0,22056,154,-0.39,0.0144,0,60.8,2,0.95,0,0,68.8,0.8,0,0,none,0
J1215,A241,C86,2025-07-04 15:32:00,2025-07-04 17:59:00,maintenance,day,1,1,0,1.3,17.8,66,5,61,0.125,0,0.0,0,66003,58,0.167,0.0222,0,110.2,1,0.43,0,0,58.4,0.9,0,0,none,0
J1216,A269,C36,2025-06-08 17:36:00,2025-06-08 18:42:00,maintenance,day,1,1,1,8.5,15.1,22,2,4,0.15,0,0.0,0,22149,159,0.231,0.0092,1,41.0,1,1.91,0,0,59.4,1.2,0,0,none,0
J1217,A134,C77,2025-01-10 09:45:00,2025-01-10 11:53:00,maintenance,day,1,1,1,6.4,16.9,132,2,24,0.193,1,0.0,0,131679,30,-0.304,0.0364,0,72.0,1,2.75,0,0,53.3,0.54,0,0,none,0
J1218,A129,C37,2025-09-28 16:43:00,2025-09-28 18:18:00,maintenance,day,1,1,1,13.1,14.8,11,6,222,0.179,0,0.0,0,11157,80,0.066,0.0135,0,58.2,0,1.21,0,0,47.6,0.1,0,0,none,0
J1219,A290,C151,2025-04-26 03:58:00,2025-04-26 04:29:00,inspection,night,1,1,1,5.2,28.1,11,5,45,0.127,0,0.0,1,10794,47,-0.194,0.0224,0,15.0,1,0.24,1,0,64.5,0.65,0,0,none,1
J1220,A139,C79,2025-08-22 02:34:00,2025-08-22 04:20:00,emergency,night,0,1,1,8.1,10.2,11,11,4,0.131,0,0.0,0,10800,18,-0.398,0.0331,0,49.1,3,1.26,0,0,44.1,1.21,0,0,none,0
J1221,A172,C164,2025-09-05 00:21:00,2025-09-05 01:15:00,repair,night,0,0,1,1.8,3.4,66,9,164,0.293,1,0.0,0,65877,180,-0.635,0.032,0,49.1,0,1.54,0,0,64.3,0.25,0,0,none,0
J1222,A153,C193,2025-02-12 10:07:00,2025-02-12 12:09:00,inspection,day,1,1,1,11.2,10.1,11,23,66,0.076,0,0.68,0,10885,69,-0.296,0.0126,0,59.0,0,0.08,0,0,68.7,0.2,0,0,none,0
J1223,A187,C62,2025-02-17 19:20:00,2025-02-17 21:15:00,inspection,day,1,1,0,4.0,9.8,132,4,342,0.296,0,0.46,0,132082,100,0.751,0.0186,0,20.4,0,1.72,0,0,61.4,0.09,1,0,none,0
